matchid,season,Date,Time,HomeTeam,AwayTeam,league,FTHG,FTAG,FTgoals,HTHG,HTAG,htgoals,HS,AS,HST,AST,totalshotontarget,HF,AF,HC,AC,total corner,HY,AY,HR,AR,round,home_team_rank,away_team_rank,homeform,awayform,home_team_rolling_avg_goals_conceded,away_team_rolling_avg_goals_conceded,home_team_rolling_avg_goals,away_team_rolling_avg_goals,home_rankclass,away_rankclass,homeform_class,awayform_class,hometeamplayingstyle,awayteamplayingstyle,hometeamrating,awayteamrating,homeratingclass,awayratingclass,versusplayingstyle,versusteamrating,versustableclass,versusformclass,fifatopteamlocation,Month,goalcycle,home_goal_class,away_conceded_class,home_goal_away_conceded_class,overtwo,,odds,stake,capital,return,actual return ,market movement
Match-3902,2023/2024,1/1/2024,15:00,Stoke,Ipswich,Championship,0,0,0,0,0,0,8,13,4,2,6,7,15,8,5,13,1,2,1,0,26,19,2,1.12,2.16,0.83,1.33,1,1.17,bottom,topfour,mid,top,directplay,compactplay,69,70,mid,low,directplayVcompactplay,midVlow,midtableVbottom,midVlow,Home,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-20786
Match-3903,2023/2024,1/1/2024,15:00,Swansea,West Brom,Championship,1,0,1,0,0,0,10,10,4,5,9,10,7,3,5,8,2,0,0,0,26,17,5,1.16,1.68,2,0.67,1.33,1,bottom,eurospot,mid,mid,possessionplay,directplay,70,70,mid,mid,possessionplayVdirectplay,midVmid,bottomVmidtable,midVmid,tough,,,Mid,High,MidVHigh,1,win,1.57,200,10000,314,114,-20672
Match-3904,2023/2024,1/1/2024,17:15,Sheffield Weds,Hull,Championship,3,1,4,0,0,0,23,5,6,1,7,13,13,10,4,14,3,4,0,1,26,23,6,0.76,1.56,1.33,1.5,1,1.67,bottom,eurospot,low,mid,Defensive,directplay,66,67,low,low,DefensiveVdirectplay,lowVlow,bottomVbottom,midVmid,tough,,,High,Mid,HighVMid,0,loss,0,200,10000,0,-200,-20872
Match-3905,2023/2024,12/1/2024,20:00,Hull,Norwich,Championship,1,2,3,0,1,1,19,9,5,4,9,12,14,9,2,11,2,4,0,0,27,7,13,1.5,1.346153846,1.67,1,1.83,1.33,eurospot,midtable,mid,mid,directplay,possessionplay,67,71,low,top,directplayVpossessionplay,lowVtop,bottomVbottom,midVlow,Away,,,Low,High,LowVHigh,0,loss,0,200,10000,0,-200,-21072
Match-3906,2023/2024,13/01/2024,12:30,Coventry,Leicester,Championship,3,1,4,0,1,1,14,8,6,4,10,12,14,7,1,8,5,3,0,1,27,8,1,1.423076923,2.5,0.83,1,2,2.67,eurospot,topfour,mid,top,possessionplay,compactplay,67,75,low,low,possessionplayVcompactplay,lowVlow,midtableVmidtable,midVmid,tough,,,Low,High,LowVHigh,0,loss,0,200,10000,0,-200,-21272
Match-3907,2023/2024,13/01/2024,15:00,Birmingham,Swansea,Championship,2,2,4,1,1,2,11,6,6,3,9,21,11,5,5,10,5,3,0,0,27,20,16,1.076923077,1.230769231,2,1.83,1.17,1.17,bottom,bottom,mid,mid,directplay,possessionplay,70,70,mid,mid,directplayVpossessionplay,midVmid,bottomVbottom,midVmid,tough,,,High,Low,HighVLow,0,loss,0,200,10000,0,-200,-21472
Match-3908,2023/2024,13/01/2024,15:00,Cardiff,Leeds,Championship,0,3,3,0,2,2,9,15,1,7,8,5,7,5,4,9,1,1,0,0,27,9,4,1.423076923,1.846153846,1.67,0.83,1,1.5,midtable,topfour,mid,mid,compactplay,highpressing,69,73,mid,top,compactplayVhighpressing,midVtop,bottomVbottom,midVlow,Away,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-21672
Match-3909,2023/2024,13/01/2024,15:00,Huddersfield,Plymouth,Championship,1,1,2,1,1,2,13,9,4,3,7,13,16,3,5,8,1,4,0,0,27,21,18,0.961538462,1.115384615,2,2,1.17,2,bottom,bottom,low,mid,directplay,Defensive,67,65,low,low,directplayVDefensive,lowVlow,topfourVbottom,midVmid,tough,,,High,Low,HighVLow,1,win,1.57,200,10000,314,114,-21558
Match-3910,2023/2024,13/01/2024,15:00,Millwall,Middlesbrough,Championship,1,3,4,1,1,2,15,14,5,6,11,9,10,5,4,9,3,1,0,0,27,15,12,1.230769231,1.384615385,0.67,1.33,1.17,1.17,bottom,midtable,mid,mid,directplay,compactplay,67,69,low,mid,directplayVcompactplay,lowVmid,eurospotVeurospot,midVmid,Away,,,High,Mid,HighVMid,0,loss,0,200,10000,0,-200,-21758
Match-3911,2023/2024,13/01/2024,15:00,Preston,Bristol City,Championship,2,0,2,0,0,0,12,15,7,6,13,13,7,8,6,14,1,2,0,0,27,14,11,1.346153846,1.384615385,2,1,1.17,1.5,midtable,midtable,mid,mid,directplay,directplay,67,68,low,mid,directplayVdirectplay,lowVmid,midtableVbottom,midVmid,Away,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-21644
Match-3912,2023/2024,13/01/2024,15:00,Rotherham,Stoke,Championship,0,1,1,0,1,1,3,4,0,3,3,11,13,3,6,9,2,3,0,0,27,24,19,0.692307692,1.115384615,1.83,0.67,1,1,bottom,bottom,low,mid,directplay,directplay,67,69,low,mid,directplayVdirectplay,lowVmid,bottomVmidtable,midVmid,Away,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-21530
Match-3913,2023/2024,13/01/2024,15:00,Southampton,Sheffield Weds,Championship,4,0,4,1,0,1,15,6,7,4,11,9,12,14,3,17,3,3,0,0,27,3,22,2,0.846153846,0.5,1.5,2.33,1.33,topfour,bottom,mid,low,possessionplay,Defensive,74,66,low,low,possessionplayVDefensive,lowVlow,bottomVbottom,midVmid,tough,,,Low,Mid,LowVMid,0,loss,0,200,10000,0,-200,-21730
Match-3914,2023/2024,13/01/2024,15:00,West Brom,Blackburn,Championship,4,1,5,3,0,3,16,12,8,3,11,8,9,6,3,9,2,0,0,0,27,5,17,1.615384615,1.230769231,0.5,2.5,0.83,1.17,eurospot,bottom,mid,mid,directplay,directplay,70,70,mid,mid,directplayVdirectplay,midVmid,midtableVmidtable,midVmid,tough,,,High,Low,HighVLow,0,loss,0,200,10000,0,-200,-21930
Match-3915,2023/2024,13/01/2024,17:30,Ipswich,Sunderland,Championship,2,1,3,1,1,2,17,10,5,3,8,17,8,3,1,4,5,2,0,0,27,2,6,2.115384615,1.538461538,1.33,0.83,0.83,0.83,topfour,eurospot,top,mid,compactplay,directplay,70,67,low,low,compactplayVdirectplay,lowVlow,bottomVeurospot,lowVmid,tough,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-22130
Match-3916,2023/2024,14/01/2024,12:00,QPR,Watford,Championship,1,2,3,0,0,0,16,9,7,2,9,17,13,8,4,12,3,3,0,0,27,23,10,0.807692308,1.384615385,1.17,2,0.33,2.17,bottom,midtable,low,mid,possessionplay,directplay,67,71,low,top,possessionplayVdirectplay,lowVtop,midtableVbottom,midVlow,Away,,,High,Low,HighVLow,0,loss,0,200,10000,0,-200,-22330
Match-3917,2023/2024,19/01/2024,20:00,Sunderland,Hull,Championship,0,1,1,0,0,0,15,2,3,2,5,12,17,12,1,13,2,7,0,0,28,7,9,1.481481481,1.444444444,1.17,1.83,0.83,1.67,eurospot,midtable,mid,mid,directplay,directplay,67,67,low,low,directplayVdirectplay,lowVlow,eurospotVbottom,midVmid,tough,,,High,Low,HighVLow,1,win,1.57,200,10000,314,114,-22216
Match-3918,2023/2024,20/01/2024,12:30,Swansea,Southampton,Championship,1,3,4,1,3,4,15,21,6,10,16,10,12,3,8,11,2,2,0,0,28,15,3,1.222222222,2.037037037,2,0.33,1.33,2.83,bottom,topfour,mid,top,possessionplay,possessionplay,70,74,mid,low,possessionplayVpossessionplay,midVlow,bottomVbottom,midVmid,Home,,,Mid,High,MidVHigh,0,loss,0,200,10000,0,-200,-22416
Match-3919,2023/2024,20/01/2024,15:00,Blackburn,Huddersfield,Championship,1,1,2,1,1,2,16,8,4,3,7,10,4,7,3,10,1,2,0,0,28,18,21,1.185185185,0.962962963,3,1.67,1,1.17,bottom,bottom,mid,low,directplay,directplay,70,67,mid,low,directplayVdirectplay,midVlow,midtableVtopfour,midVmid,Home,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-22302
Match-3920,2023/2024,20/01/2024,15:00,Bristol City,Watford,Championship,1,1,2,1,1,2,15,14,6,2,8,8,16,7,8,15,1,2,0,0,28,14,8,1.333333333,1.444444444,1,1.83,1.33,2.33,midtable,eurospot,mid,mid,directplay,directplay,68,71,mid,top,directplayVdirectplay,midVtop,bottomVbottom,midVlow,Away,,,Mid,Low,MidVLow,1,win,1.57,200,10000,314,114,-22188
Match-3921,2023/2024,20/01/2024,15:00,Middlesbrough,Rotherham,Championship,1,1,2,0,0,0,15,6,3,2,5,8,8,13,2,15,1,3,0,0,28,10,24,1.444444444,0.666666667,1.17,1.67,1.5,1,midtable,bottom,mid,low,compactplay,directplay,69,67,mid,low,compactplayVdirectplay,midVlow,eurospotVbottom,midVmid,Home,,,Mid,Mid,MidVMid,1,win,1.57,200,10000,314,114,-22074
Match-3922,2023/2024,20/01/2024,15:00,Norwich,West Brom,Championship,2,0,2,1,0,1,13,15,6,3,9,9,10,2,6,8,1,2,0,0,28,11,5,1.407407407,1.666666667,1,0.67,1.17,1.17,midtable,eurospot,mid,mid,possessionplay,directplay,71,70,top,mid,possessionplayVdirectplay,topVmid,bottomVmidtable,lowVmid,Home,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-21960
Match-3923,2023/2024,20/01/2024,15:00,Plymouth,Cardiff,Championship,3,1,4,1,1,2,15,6,5,3,8,9,7,5,5,10,4,2,0,0,28,19,13,1.111111111,1.37037037,2.17,2,2.17,1,bottom,midtable,mid,mid,Defensive,compactplay,65,69,low,mid,DefensiveVcompactplay,lowVmid,bottomVbottom,midVmid,Away,,,Low,Low,LowVLow,0,loss,0,200,10000,0,-200,-22160
Match-3924,2023/2024,20/01/2024,15:00,QPR,Millwall,Championship,2,0,2,1,0,1,12,2,5,1,6,10,8,2,3,5,0,2,0,0,28,23,16,0.777777778,1.185185185,1.5,0.67,0.5,1,bottom,bottom,low,mid,possessionplay,directplay,67,67,low,low,possessionplayVdirectplay,lowVlow,midtableVeurospot,midVmid,tough,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-22046
Match-3925,2023/2024,20/01/2024,15:00,Sheffield Weds,Coventry,Championship,1,2,3,0,1,1,11,16,5,6,11,14,11,6,7,13,4,5,0,0,28,22,6,0.814814815,1.481481481,1.67,0.83,1.17,2.33,bottom,eurospot,low,mid,Defensive,possessionplay,66,67,low,low,DefensiveVpossessionplay,lowVlow,bottomVmidtable,midVmid,tough,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-22246
Match-3926,2023/2024,20/01/2024,15:00,Stoke,Birmingham,Championship,1,2,3,0,1,1,22,9,5,5,10,5,7,13,2,15,2,0,0,0,28,17,20,1.185185185,1.074074074,0.5,2.33,1,1.33,bottom,bottom,mid,mid,directplay,directplay,69,70,mid,mid,directplayVdirectplay,midVmid,midtableVbottom,midVmid,tough,,,High,Low,HighVLow,0,loss,0,200,10000,0,-200,-22446
Match-3927,2023/2024,21/01/2024,12:00,Leeds,Preston,Championship,2,1,3,1,1,2,20,8,6,2,8,12,18,9,3,12,4,6,0,0,28,4,12,1.888888889,1.407407407,0.67,1.83,2,1,topfour,midtable,mid,mid,highpressing,directplay,73,67,top,low,highpressingVdirectplay,topVlow,bottomVmidtable,lowVmid,Home,,,Low,Low,LowVLow,0,loss,0,200,10000,0,-200,-22646
Match-3928,2023/2024,22/01/2024,20:00,Leicester,Ipswich,Championship,1,1,2,1,0,1,15,11,8,3,11,6,11,8,8,16,1,3,0,0,28,1,2,2.407407407,2.148148148,1.17,1.33,2.33,0.83,topfour,topfour,top,top,compactplay,compactplay,75,70,low,low,compactplayVcompactplay,lowVlow,midtableVbottom,midVlow,tough,,,Low,Mid,LowVMid,1,win,1.57,200,10000,314,114,-22532
Match-3929,2023/2024,24/01/2024,19:45,Leeds,Norwich,Championship,1,0,1,1,0,1,12,5,4,1,5,13,8,4,2,6,1,2,0,0,29,4,8,1.928571429,1.464285714,0.67,0.67,2.17,1.17,topfour,eurospot,mid,mid,highpressing,possessionplay,73,71,top,top,highpressingVpossessionplay,topVtop,bottomVbottom,lowVlow,tough,,,Low,High,LowVHigh,1,win,1.57,200,10000,314,114,-22418
Match-3930,2023/2024,27/01/2024,15:00,Millwall,Preston,Championship,1,1,2,1,1,2,17,11,8,4,12,19,6,8,3,11,3,3,0,0,29,18,12,1.142857143,1.357142857,0.83,1.33,0.83,1,bottom,midtable,mid,mid,directplay,directplay,67,67,low,low,directplayVdirectplay,lowVlow,eurospotVmidtable,midVmid,tough,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-22304
Match-3931,2023/2024,27/01/2024,15:00,Sunderland,Stoke,Championship,3,1,4,1,0,1,8,15,5,4,9,10,9,3,6,9,1,3,0,0,29,10,19,1.428571429,1.142857143,1.17,0.67,0.83,1,midtable,bottom,mid,mid,directplay,directplay,67,69,low,mid,directplayVdirectplay,lowVmid,eurospotVmidtable,midVmid,Away,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-22504
Match-3932,2023/2024,28/01/2024,13:30,QPR,Huddersfield,Championship,1,1,2,0,0,0,7,13,4,3,7,15,16,4,10,14,4,3,0,0,29,22,21,0.857142857,0.964285714,1.17,1.67,0.67,1.17,bottom,bottom,low,low,possessionplay,directplay,67,67,low,low,possessionplayVdirectplay,lowVlow,midtableVtopfour,midVmid,tough,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-22390
Match-3933,2023/2024,30/01/2024,19:45,Coventry,Bristol City,Championship,2,2,4,1,1,2,11,13,4,5,9,10,13,1,5,6,1,2,0,0,29,6,13,1.535714286,1.321428571,0.83,1.17,2.5,1.33,eurospot,midtable,mid,mid,possessionplay,directplay,67,68,low,mid,possessionplayVdirectplay,lowVmid,midtableVbottom,midVmid,Away,,,Low,High,LowVHigh,0,loss,0,200,10000,0,-200,-22590
Match-3934,2023/2024,30/01/2024,19:45,Leicester,Swansea,Championship,3,1,4,1,0,1,14,11,7,3,10,12,8,2,3,5,1,1,0,0,29,1,16,2.357142857,1.178571429,1,2.17,2,1.33,topfour,bottom,top,mid,compactplay,possessionplay,75,70,low,mid,compactplayVpossessionplay,lowVmid,midtableVbottom,midVmid,Away,,,Low,Low,LowVLow,0,loss,0,200,10000,0,-200,-22790
Match-3935,2023/2024,31/01/2024,19:45,Sheffield Weds,Watford,Championship,0,0,0,0,0,0,19,10,5,2,7,8,13,5,5,10,4,3,0,0,29,23,9,0.785714286,1.428571429,1.83,1.83,1,1.67,bottom,midtable,low,mid,Defensive,directplay,66,71,low,top,DefensiveVdirectplay,lowVtop,bottomVbottom,midVlow,Away,,,High,Low,HighVLow,1,win,1.57,200,10000,314,114,-22676
Match-3936,2023/2024,2/2/2024,20:00,Bristol City,Leeds,Championship,0,1,1,0,0,0,7,14,1,6,7,10,10,2,4,6,1,0,0,0,29,13,4,1.310344828,1.965517241,1.17,0.67,1.17,1.67,midtable,topfour,mid,mid,directplay,highpressing,68,73,mid,top,directplayVhighpressing,midVtop,bottomVbottom,midVlow,Away,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-22562
Match-3937,2023/2024,3/2/2024,15:00,Blackburn,QPR,Championship,1,2,3,0,0,0,16,7,6,4,10,12,5,4,10,14,2,3,0,0,29,17,22,1.178571429,0.862068966,2.5,1.17,1.17,0.83,bottom,bottom,mid,low,directplay,possessionplay,70,67,mid,low,directplayVpossessionplay,midVlow,midtableVmidtable,midVmid,Home,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-22762
Match-3938,2023/2024,3/2/2024,15:00,Huddersfield,Sheffield Weds,Championship,4,0,4,0,0,0,12,12,6,3,9,10,18,7,8,15,3,1,0,0,29,21,23,0.965517241,0.793103448,1.5,1.5,1.33,0.83,bottom,bottom,low,low,directplay,Defensive,67,66,low,low,directplayVDefensive,lowVlow,topfourVbottom,midVmid,tough,,,Mid,Mid,MidVMid,0,loss,0,200,10000,0,-200,-22962
Match-3939,2023/2024,3/2/2024,15:00,Hull,Millwall,Championship,1,0,1,1,0,1,9,5,2,1,3,15,19,4,4,8,3,2,0,0,29,7,18,1.5,1.137931034,1.83,1,1.33,1,eurospot,bottom,mid,mid,directplay,directplay,67,67,low,low,directplayVdirectplay,lowVlow,bottomVeurospot,midVmid,tough,,,Mid,High,MidVHigh,1,win,1.57,200,10000,314,114,-22848
Match-3940,2023/2024,3/2/2024,15:00,Norwich,Coventry,Championship,2,1,3,0,0,0,21,8,5,5,10,11,9,5,2,7,2,1,0,1,29,8,6,1.413793103,1.517241379,0.83,1.17,0.83,2.33,eurospot,eurospot,mid,mid,possessionplay,possessionplay,71,67,top,low,possessionplayVpossessionplay,topVlow,bottomVmidtable,lowVmid,Home,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-23048
Match-3941,2023/2024,3/2/2024,15:00,Preston,Ipswich,Championship,3,2,5,3,0,3,10,25,3,9,12,13,8,6,3,9,0,0,0,0,30,12,3,1.344827586,2.107142857,1.17,1.17,1,0.67,midtable,topfour,mid,top,directplay,compactplay,67,70,low,low,directplayVcompactplay,lowVlow,midtableVbottom,midVlow,tough,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-23248
Match-3942,2023/2024,3/2/2024,15:00,Rotherham,Southampton,Championship,0,2,2,0,2,2,8,10,2,7,9,8,10,3,10,13,0,2,0,0,30,24,4,0.678571429,2.071428571,1.33,0.5,0.83,2.67,bottom,topfour,low,top,directplay,possessionplay,67,74,low,low,directplayVpossessionplay,lowVlow,bottomVbottom,midVmid,tough,,,High,High,HighVHigh,1,win,1.57,200,10000,314,114,-23134
Match-3943,2023/2024,3/2/2024,15:00,Stoke,Leicester,Championship,0,5,5,0,2,2,10,16,4,9,13,10,12,3,6,9,4,3,0,0,30,19,1,1.103448276,2.379310345,1.17,1.17,1.17,2,bottom,topfour,mid,top,directplay,compactplay,69,75,mid,low,directplayVcompactplay,midVlow,midtableVmidtable,midVmid,Home,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-23334
Match-3944,2023/2024,3/2/2024,15:00,Swansea,Plymouth,Championship,0,1,1,0,1,1,20,9,4,3,7,12,14,8,2,10,2,3,0,0,30,16,15,1.137931034,1.178571429,2.5,2,1.17,2.17,bottom,bottom,mid,mid,possessionplay,Defensive,70,65,mid,low,possessionplayVDefensive,midVlow,bottomVbottom,midVmid,Home,,,High,Low,HighVLow,1,win,1.57,200,10000,314,114,-23220
Match-3945,2023/2024,3/2/2024,15:00,Watford,Cardiff,Championship,0,1,1,0,1,1,17,10,6,2,8,16,6,10,2,12,3,3,0,0,30,10,14,1.413793103,1.321428571,1.67,2,1.33,1.17,midtable,midtable,mid,mid,directplay,compactplay,71,69,top,mid,directplayVcompactplay,topVmid,bottomVbottom,lowVmid,Home,,,Mid,Low,MidVLow,1,win,1.57,200,10000,314,114,-23106
Match-3946,2023/2024,3/2/2024,15:00,West Brom,Birmingham,Championship,1,0,1,0,0,0,10,13,2,5,7,12,16,4,8,12,2,3,0,0,30,5,20,1.607142857,1.142857143,0.83,2,1,1.33,eurospot,bottom,mid,mid,directplay,directplay,70,70,mid,mid,directplayVdirectplay,midVmid,midtableVbottom,midVmid,tough,,,High,Low,HighVLow,1,win,1.57,200,10000,314,114,-22992
Match-3947,2023/2024,4/2/2024,12:00,Middlesbrough,Sunderland,Championship,1,1,2,0,0,0,15,13,2,5,7,17,10,1,6,7,3,3,0,0,30,11,9,1.428571429,1.482758621,1.17,0.83,1.33,1.33,midtable,midtable,mid,mid,compactplay,directplay,69,67,mid,low,compactplayVdirectplay,midVlow,eurospotVeurospot,midVmid,Home,,,Mid,High,MidVHigh,1,win,1.57,200,10000,314,114,-22878
Match-3948,2023/2024,9/2/2024,20:00,Sheffield Weds,Birmingham,Championship,2,0,2,1,0,1,13,25,3,4,7,14,10,1,7,8,3,1,0,0,30,23,20,0.766666667,1.103448276,1.83,1.67,0.83,0.83,bottom,bottom,low,mid,Defensive,directplay,66,70,low,mid,DefensiveVdirectplay,lowVmid,bottomVbottom,midVmid,Away,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-22764
Match-3949,2023/2024,10/2/2024,12:30,Ipswich,West Brom,Championship,2,2,4,0,1,1,21,5,7,2,9,12,3,9,3,12,2,3,0,0,30,3,5,2.034482759,1.655172414,1,0.67,1,1.17,topfour,eurospot,top,mid,compactplay,directplay,70,70,low,mid,compactplayVdirectplay,lowVmid,bottomVmidtable,lowVmid,Away,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-22964
Match-3950,2023/2024,10/2/2024,15:00,Blackburn,Stoke,Championship,3,1,4,3,1,4,9,7,5,3,8,8,8,5,8,13,0,2,0,0,30,18,19,1.137931034,1.066666667,2.5,1.83,1.17,0.67,bottom,bottom,mid,mid,directplay,directplay,70,69,mid,mid,directplayVdirectplay,midVmid,midtableVmidtable,midVmid,tough,,,High,Low,HighVLow,0,loss,0,200,10000,0,-200,-23164
Match-3951,2023/2024,10/2/2024,15:00,Cardiff,Preston,Championship,0,2,2,0,2,2,14,3,5,3,8,5,11,4,0,4,2,1,0,0,30,14,12,1.379310345,1.4,1.83,1.33,1,1.17,midtable,midtable,mid,mid,compactplay,directplay,69,67,mid,low,compactplayVdirectplay,midVlow,bottomVmidtable,midVmid,Home,,,High,Mid,HighVMid,1,win,1.57,200,10000,314,114,-23050
Match-3952,2023/2024,10/2/2024,15:00,Hull,Swansea,Championship,0,1,1,0,1,1,9,13,3,5,8,7,10,2,4,6,1,3,0,0,30,6,16,1.551724138,1.1,1.33,1.83,1.17,1.17,eurospot,bottom,mid,mid,directplay,possessionplay,67,70,low,mid,directplayVpossessionplay,lowVmid,bottomVbottom,midVmid,Away,,,High,Low,HighVLow,1,win,1.57,200,10000,314,114,-22936
Match-3953,2023/2024,10/2/2024,15:00,Leeds,Rotherham,Championship,3,0,3,1,0,1,19,7,6,2,8,13,11,5,3,8,0,2,0,0,31,3,24,2,0.655172414,0.33,1.17,1.67,0.83,topfour,bottom,mid,low,highpressing,directplay,73,67,top,low,highpressingVdirectplay,topVlow,bottomVbottom,lowVmid,Home,,,Mid,High,MidVHigh,0,loss,0,200,10000,0,-200,-23136
Match-3954,2023/2024,10/2/2024,15:00,Middlesbrough,Bristol City,Championship,1,2,3,0,2,2,16,12,6,7,13,11,11,7,1,8,1,0,0,0,31,12,14,1.413793103,1.266666667,1.33,1.17,1.33,0.5,midtable,midtable,mid,mid,compactplay,directplay,69,68,mid,mid,compactplayVdirectplay,midVmid,eurospotVbottom,midVmid,tough,,,Mid,High,MidVHigh,0,loss,0,200,10000,0,-200,-23336
Match-3955,2023/2024,10/2/2024,15:00,QPR,Norwich,Championship,2,2,4,1,0,1,14,12,4,4,8,25,11,1,8,9,2,4,0,0,31,22,10,0.933333333,1.466666667,1,0.83,1.17,1.17,bottom,midtable,low,mid,possessionplay,possessionplay,67,71,low,top,possessionplayVpossessionplay,lowVtop,midtableVbottom,midVlow,Away,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-23536
Match-3956,2023/2024,10/2/2024,15:00,Southampton,Huddersfield,Championship,5,3,8,0,2,2,15,17,7,6,13,11,11,6,6,12,2,3,0,0,31,2,21,2.103448276,1.033333333,0.5,1.5,2.83,1.5,topfour,bottom,top,mid,possessionplay,directplay,74,67,low,low,possessionplayVdirectplay,lowVlow,bottomVtopfour,midVmid,tough,,,Low,Mid,LowVMid,0,loss,0,200,10000,0,-200,-23736
Match-3957,2023/2024,10/2/2024,15:00,Sunderland,Plymouth,Championship,3,1,4,0,1,1,14,5,5,2,7,17,13,8,2,10,1,5,0,0,31,9,15,1.466666667,1.24137931,1,1.5,1.33,1.83,midtable,bottom,mid,mid,directplay,Defensive,67,65,low,low,directplayVDefensive,lowVlow,eurospotVbottom,midVmid,tough,,,Mid,Mid,MidVMid,0,loss,0,200,10000,0,-200,-23936
Match-3958,2023/2024,10/2/2024,15:00,Watford,Leicester,Championship,1,2,3,0,1,1,13,6,3,3,6,11,15,8,1,9,2,3,0,0,31,11,1,1.366666667,2.4,1.17,1,1.17,2.67,midtable,topfour,mid,top,directplay,compactplay,71,75,top,low,directplayVcompactplay,topVlow,bottomVmidtable,lowVmid,Home,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-24136
Match-3959,2023/2024,11/2/2024,12:00,Coventry,Millwall,Championship,2,1,3,0,1,1,15,8,5,4,9,9,14,8,3,11,0,1,0,0,31,8,18,1.466666667,1.1,1.5,1.17,2.17,0.67,eurospot,bottom,mid,mid,possessionplay,directplay,67,67,low,low,possessionplayVdirectplay,lowVlow,midtableVeurospot,midVmid,tough,,,Low,High,LowVHigh,0,loss,0,200,10000,0,-200,-24336
Match-3960,2023/2024,13/02/2024,19:45,Birmingham,Blackburn,Championship,1,0,1,0,0,0,18,8,3,3,6,9,16,6,4,10,2,3,0,0,31,19,17,1.066666667,1.2,1.5,2.17,0.67,1.67,bottom,bottom,mid,mid,directplay,directplay,70,70,mid,mid,directplayVdirectplay,midVmid,bottomVmidtable,midVmid,tough,,,High,Low,HighVLow,1,win,1.57,200,10000,314,114,-24222
Match-3961,2023/2024,13/02/2024,19:45,Leicester,Sheffield Weds,Championship,2,0,2,2,0,2,10,13,3,4,7,15,12,4,7,11,1,2,0,0,31,1,23,2.419354839,0.838709677,1.17,1.83,2.67,1,topfour,bottom,top,low,compactplay,Defensive,75,66,low,low,compactplayVDefensive,lowVlow,midtableVbottom,midVmid,tough,,,Low,Low,LowVLow,1,win,1.57,200,10000,314,114,-24108
Match-3962,2023/2024,13/02/2024,19:45,Norwich,Watford,Championship,4,2,6,2,1,3,14,11,6,3,9,13,11,4,4,8,3,2,0,0,31,10,11,1.451612903,1.322580645,1,1.33,1.5,1.17,midtable,midtable,mid,mid,possessionplay,directplay,71,71,top,top,possessionplayVdirectplay,topVtop,bottomVbottom,lowVlow,tough,,,Mid,Mid,MidVMid,0,loss,0,200,10000,0,-200,-24308
Match-3963,2023/2024,13/02/2024,19:45,Rotherham,Hull,Championship,1,2,3,1,0,1,11,20,6,8,14,13,6,4,9,13,2,1,0,0,31,24,6,0.633333333,1.5,1.67,1.33,0.67,1.17,bottom,eurospot,low,mid,directplay,directplay,67,67,low,low,directplayVdirectplay,lowVlow,bottomVbottom,midVmid,tough,,,High,Mid,HighVMid,0,loss,0,200,10000,0,-200,-24508
Match-3964,2023/2024,13/02/2024,19:45,Swansea,Leeds,Championship,0,4,4,0,3,3,7,13,1,8,9,11,10,5,2,7,3,1,0,0,31,16,3,1.161290323,2.032258065,1.5,0.17,1,2.17,bottom,topfour,mid,top,possessionplay,highpressing,70,73,mid,top,possessionplayVhighpressing,midVtop,bottomVbottom,midVlow,Away,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-24708
Match-3965,2023/2024,13/02/2024,20:00,Bristol City,Southampton,Championship,3,1,4,0,0,0,14,16,4,4,8,8,13,6,5,11,2,2,0,0,32,13,3,1.322580645,2.133333333,1.33,1,0.83,2.83,midtable,topfour,mid,top,directplay,possessionplay,68,74,mid,low,directplayVpossessionplay,midVlow,bottomVbottom,midVmid,Home,,,High,High,HighVHigh,0,loss,0,200,10000,0,-200,-24908
Match-3966,2023/2024,13/02/2024,20:00,West Brom,Cardiff,Championship,2,0,2,1,0,1,11,11,3,1,4,8,11,4,4,8,1,2,0,0,32,5,14,1.633333333,1.333333333,1,1.83,1.33,0.67,eurospot,midtable,mid,mid,directplay,compactplay,70,69,mid,mid,directplayVcompactplay,midVmid,midtableVbottom,midVmid,tough,,,Mid,Low,MidVLow,1,win,1.57,200,10000,314,114,-24794
